root_id,region,nt_type
720575940633792595,central_complex,GLUT
720575940633793325,optic_lobe,GLUT
720575940633795795,optic_lobe,ACH
720575940633798295,central_complex,GABA
720575940633798335,optic_lobe,ACH
720575940633802045,antennal_lobe,SER
720575940633803415,optic_lobe,ACH
720575940633806125,optic_lobe,ACH
720575940633806765,optic_lobe,ach
720575940633807215,ventral_cord,ach
720575940633807295,central_complex,GABA
720575940633808665,central_complex,ACH
720575940633808685,optic_lobe,GLUT
720575940633811005,antennal_lobe,ACH
720575940633811795,antennal_lobe,ach
720575940633813785,central_complex,ACH
720575940633817405,antennal_lobe,ach
720575940633819565,antennal_lobe,ach
720575940633822035,antennal_lobe,ach
720575940633824225,optic_lobe,ACH
720575940633825505,optic_lobe,ACH
720575940633827935,optic_lobe,ACH
720575940633829145,optic_lobe,GABA
720575940633830445,optic_lobe,GABA
720575940633832915,antennal_lobe,ACH
720575940633834465,optic_lobe,GLUT
720575940633834835,optic_lobe,GLUT
720575940633836115,optic_lobe,GLUT
720575940633837395,optic_lobe,ACH
720575940633839405,optic_lobe,ach
720575940633840685,antennal_lobe,ACH
720575940633841325,optic_lobe,ACH
720575940633848365,optic_lobe,ACH
720575940633849495,central_complex,GLUT
720575940633855315,antennal_lobe,ach
720575940633859245,antennal_lobe,ach
720575940633859435,optic_lobe,ACH
720575940633859885,optic_lobe,GABA
720575940633864275,antennal_lobe,ach
720575940633869485,central_complex,GLUT
720575940633870125,optic_lobe,GLUT
720575940633872865,optic_lobe,ACH
720575940633876575,optic_lobe,ACH
720575940633877985,optic_lobe,ACH
720575940633878995,optic_lobe,GABA
720575940633880415,optic_lobe,ACH
720575940633881645,central_complex,ACH
720575940633882925,central_complex,ACH
720575940633884205,optic_lobe,GLUT
720575940633886125,antennal_lobe,ACH
720575940633886765,central_complex,ACH
720575940633887955,optic_lobe,ACH
720575940633889875,optic_lobe,GABA
720575940633891155,optic_lobe,GLUT
720575940633891935,optic_lobe,ach
720575940633892435,optic_lobe,GABA
720575940633893215,optic_lobe,ACH
720575940633901395,central_complex,GABA
720575940633903315,antennal_lobe,ACH
720575940633905235,antennal_lobe,ach
720575940633905325,optic_lobe,GABA
720575940633909695,antennal_lobe,ach
720575940633916185,optic_lobe,ACH
720575940633922605,central_complex,GLUT
720575940633923885,optic_lobe,ACH
720575940633926295,central_complex,ACH
720575940633933975,antennal_lobe,ach
720575940633938145,optic_lobe,ACH
720575940633939095,central_complex,ACH
720575940633942445,central_complex,GLUT
720575940633942995,antennal_lobe,ACH
720575940633946045,central_complex,ACH
720575940633946775,central_complex,ACH
720575940633950315,optic_lobe,ach
720575940633950675,antennal_lobe,ach
720575940633953965,optic_lobe,ACH
720575940633957215,optic_lobe,GABA
720575940633959575,central_complex,GLUT
720575940633959615,central_complex,ACH
720575940633968045,antennal_lobe,SER
720575940633968235,central_complex,GABA
720575940633969815,ventral_cord,GABA
720575940633973785,optic_lobe,GLUT
720575940633974355,optic_lobe,ACH
720575940633975065,optic_lobe,GLUT
720575940633981395,antennal_lobe,ACH
720575940633982035,optic_lobe,ACH
720575940633982675,optic_lobe,ACH
720575940633984025,central_complex,ACH
720575940633987155,central_complex,ACH
720575940633988525,optic_lobe,GLUT
720575940633989805,optic_lobe,ACH
720575940633989995,optic_lobe,ACH
720575940633994195,optic_lobe,ACH
720575940633995115,optic_lobe,GABA
720575940634000495,central_complex,ACH
720575940634003135,central_complex,GLUT
720575940634003795,central_complex,GABA
720575940634003885,optic_lobe,GABA
720575940634006355,central_complex,ACH
720575940634007725,optic_lobe,ach
720575940634012015,central_complex,ACH
720575940634015405,central_complex,ACH
720575940634016375,central_complex,ACH
720575940634018415,central_complex,ACH
720575940634019795,antennal_lobe,ACH
720575940634021805,optic_lobe,GLUT
720575940634026195,antennal_lobe,ach
720575940634026925,central_complex,ACH
720575940634027455,central_complex,ACH
720575940634030765,central_complex,GABA
720575940634053345,optic_lobe,ACH
720575940634054355,optic_lobe,ACH
720575940634054425,optic_lobe,GABA
720575940634054625,optic_lobe,GABA
720575940634055705,optic_lobe,GABA
720575940634056555,optic_lobe,ACH
720575940634057335,ventral_cord,ACH
720575940634071265,optic_lobe,ACH
720575940634073825,optic_lobe,ACH
720575940634074475,optic_lobe,GABA
720575940634076095,antennal_lobe,ach
720575940634076115,central_complex,GLUT
720575940634081655,ventral_cord,ACH
720575940634086295,optic_lobe,ACH
720575940634090195,antennal_lobe,ach
720575940634093675,optic_lobe,ach
720575940634100335,central_complex,GLUT
720575940634106975,optic_lobe,ACH
720575940634108185,optic_lobe,ACH
720575940634113505,optic_lobe,ACH
720575940634115775,central_complex,GLUT
720575940634117075,antennal_lobe,ach
720575940634121055,central_complex,ACH
720575940634122465,optic_lobe,ACH
720575940634126105,optic_lobe,ACH
720575940634127385,optic_lobe,GLUT
720575940634133985,optic_lobe,ACH
720575940634136255,central_complex,ACH
720575940634144875,optic_lobe,ACH
720575940634156655,optic_lobe,ACH
720575940634156755,central_complex,GLUT
720575940634158175,central_complex,GABA
720575940634160735,central_complex,GLUT
720575940634170975,optic_lobe,ACH
720575940634181075,optic_lobe,ACH
720575940634182355,optic_lobe,GLUT
720575940634193815,optic_lobe,GLUT
720575940634201195,optic_lobe,ACH
720575940634208025,optic_lobe,GABA
720575940634210155,central_complex,ACH
720575940634211865,optic_lobe,ACH
720575940634215525,central_complex,GLUT
720575940634218195,antennal_lobe,ach
720575940634221025,optic_lobe,GLUT
720575940634221935,central_complex,GLUT
720575940634228415,antennal_lobe,ach
720575940634229615,central_complex,GABA
720575940634234905,optic_lobe,ach
720575940634236015,central_complex,ACH
720575940634236535,optic_lobe,ACH
720575940634237375,optic_lobe,ACH
720575940634243775,ventral_cord,ACH
720575940634254035,optic_lobe,GABA
720575940634257945,optic_lobe,GLUT
720575940634260435,optic_lobe,GABA
720575940634269395,optic_lobe,ACH
720575940634276065,optic_lobe,GLUT
720575940634278295,antennal_lobe,GLUT
720575940634280985,optic_lobe,ACH
720575940634283545,optic_lobe,ACH
720575940634284755,optic_lobe,GLUT
720575940634288595,central_complex,GABA
720575940634288665,optic_lobe,ACH
720575940634288735,central_complex,ach
720575940634291045,antennal_lobe,ACH
720575940634291425,optic_lobe,ACH
720575940634296345,optic_lobe,GLUT
720575940634298975,central_complex,GLUT
720575940634300385,antennal_lobe,ACH
720575940634309565,central_complex,ACH
720575940634315115,optic_lobe,ACH
720575940634315745,antennal_lobe,ach
720575940634320865,antennal_lobe,ACH
720575940634321855,ventral_cord,GLUT
720575940634323135,optic_lobe,GLUT
720575940634334675,central_complex,GLUT
720575940634338515,central_complex,ach
720575940634346135,optic_lobe,ACH
720575940634350035,optic_lobe,ACH
720575940634361195,central_complex,ACH
720575940634362835,central_complex,ACH
720575940634371685,central_complex,ACH
720575940634373145,optic_lobe,GLUT
720575940634378265,optic_lobe,ACH
720575940634385945,optic_lobe,ACH
720575940634391265,optic_lobe,ACH
720575940634396385,optic_lobe,ach
720575940634401305,optic_lobe,ACH
720575940634402785,antennal_lobe,ach
720575940634415385,optic_lobe,ach
720575940634416865,optic_lobe,ACH
720575940634425625,optic_lobe,GABA
720575940634426905,optic_lobe,ACH
720575940634428255,optic_lobe,ACH
720575940634429375,optic_lobe,ACH
720575940634431935,central_complex,ACH
720575940634435775,optic_lobe,ACH
720575940634453655,optic_lobe,ACH
720575940634455065,optic_lobe,ach
720575940634460055,central_complex,ACH
720575940634460385,optic_lobe,GABA
720575940634468975,antennal_lobe,ach
720575940634488695,central_complex,ACH
720575940634490735,central_complex,ACH
720575940634494815,central_complex,ACH
720575940634495855,central_complex,GLUT
720575940634498785,optic_lobe,ach
720575940634501215,optic_lobe,GLUT
720575940634511585,antennal_lobe,ach
720575940634513515,central_complex,GLUT
720575940634523255,central_complex,ACH
720575940634524385,antennal_lobe,ach
720575940634526315,central_complex,ACH
720575940634530155,antennal_lobe,ach
720575940634534255,central_complex,ach
720575940634538135,optic_lobe,ACH
720575940634538175,optic_lobe,ACH
720575940634557335,central_complex,GLUT
720575940634566625,optic_lobe,ACH
720575940634579135,optic_lobe,ACH
720575940634580335,central_complex,ach
720575940634585975,optic_lobe,ACH
720575940634595865,optic_lobe,ACH
720575940634599615,ventral_cord,GLUT
720575940634602265,optic_lobe,ACH
720575940634602465,antennal_lobe,ach
720575940634604895,optic_lobe,ACH
720575940634607585,antennal_lobe,ACH
720575940634609115,antennal_lobe,ACH
720575940634609775,central_complex,ACH
720575940634609815,central_complex,ACH
720575940634612705,antennal_lobe,ACH
720575940634613985,antennal_lobe,ach
720575940634630245,central_complex,ACH
720575940634635115,central_complex,ACH
720575940634635455,optic_lobe,ACH
720575940634636895,optic_lobe,GLUT
720575940634637025,optic_lobe,ACH
720575940634645985,optic_lobe,GABA
720575940634649535,optic_lobe,ACH
720575940634654945,optic_lobe,ACH
720575940634658785,central_complex,GABA
720575940634661015,optic_lobe,ACH
720575940634664895,optic_lobe,ACH
720575940634673855,optic_lobe,ACH
720575940634675045,central_complex,ACH
720575940634676325,central_complex,GLUT
720575940634678635,optic_lobe,ACH
720575940634678895,central_complex,ACH
720575940634682815,antennal_lobe,ACH
720575940634684055,central_complex,ACH
720575940634685375,optic_lobe,GABA
720575940634689175,optic_lobe,GABA
720575940634691735,optic_lobe,GLUT
720575940634691865,optic_lobe,ach
720575940634695905,optic_lobe,GABA
720575940634699745,optic_lobe,ach
720575940634701025,central_complex,ach
720575940634701675,central_complex,ACH
720575940634703215,optic_lobe,GLUT
720575940634706035,antennal_lobe,ach
720575940634708705,central_complex,ACH
720575940634712545,optic_lobe,ach
720575940634714075,antennal_lobe,ACH
720575940634721505,optic_lobe,ACH
720575940634723735,optic_lobe,ACH
720575940634725345,ventral_cord,GABA
720575940634727615,optic_lobe,ACH
720575940634733025,central_complex,GLUT
720575940634734305,optic_lobe,ach
720575940634735255,optic_lobe,ACH
720575940634736535,optic_lobe,ACH
720575940634740335,optic_lobe,ACH
720575940634748385,optic_lobe,GABA
720575940634752225,central_complex,ACH
720575940634757015,optic_lobe,ACH
720575940634757145,antennal_lobe,ACH
720575940634757345,optic_lobe,GABA
720575940634761185,optic_lobe,ACH
720575940634764695,optic_lobe,ACH
720575940634764825,optic_lobe,ACH
720575940634771225,antennal_lobe,ach
720575940634789495,antennal_lobe,ach
720575940634791575,optic_lobe,ACH
720575940634795455,optic_lobe,ACH
720575940634799295,central_complex,ACH
720575940634805155,antennal_lobe,ach
720575940634809455,central_complex,GLUT
720575940634809495,optic_lobe,ACH
720575940634814315,central_complex,ACH
720575940634826095,central_complex,GLUT
720575940634826135,antennal_lobe,ACH
720575940634830175,antennal_lobe,ach
720575940634840345,antennal_lobe,ach
720575940634845295,central_complex,GABA
720575940634846615,optic_lobe,ach
720575940634846815,optic_lobe,ACH
720575940634848875,optic_lobe,ach
720575940634849375,central_complex,ACH
720575940634850495,optic_lobe,GABA
720575940634856555,optic_lobe,ACH
720575940634864665,optic_lobe,ach
720575940634871065,antennal_lobe,ach
720575940634874815,optic_lobe,ACH
720575940634874975,optic_lobe,ACH
720575940634879845,optic_lobe,ACH
720575940634881175,optic_lobe,ACH
720575940634885015,optic_lobe,ACH
720575940634888855,optic_lobe,GABA
720575940634890095,optic_lobe,ACH
720575940634890175,central_complex,ACH
720575940634890265,optic_lobe,GLUT
720575940634893975,optic_lobe,GABA
720575940634896535,optic_lobe,ACH
720575940634896735,optic_lobe,GLUT
720575940634897315,antennal_lobe,ACH
720575940634897815,optic_lobe,ACH
720575940634900855,central_complex,ACH
720575940634901355,optic_lobe,GLUT
720575940634903915,ventral_cord,ach
720575940634931225,optic_lobe,ACH
720575940634935065,optic_lobe,ach
720575940634941465,antennal_lobe,ACH
720575940634942615,optic_lobe,ACH
720575940634947865,optic_lobe,GABA
720575940634949995,optic_lobe,ACH
720575940634953055,central_complex,ACH
720575940634954335,optic_lobe,ACH
720575940634955415,optic_lobe,ACH
720575940634960665,antennal_lobe,ACH
720575940634961815,optic_lobe,ACH
720575940634967915,antennal_lobe,ACH
720575940634974615,optic_lobe,ACH
720575940634977125,central_complex,GLUT
720575940634978935,central_complex,ach
720575940634979735,optic_lobe,ACH
720575940634990955,optic_lobe,GLUT
720575940634991215,antennal_lobe,ach
720575940634991385,optic_lobe,GABA
720575940634992735,central_complex,ACH
720575940634996505,optic_lobe,ACH
720575940634997695,optic_lobe,ACH
720575940634997785,antennal_lobe,ACH
720575940635000215,optic_lobe,GLUT
720575940635001445,optic_lobe,ACH
720575940635001535,central_complex,GLUT
720575940635005295,optic_lobe,ACH
720575940635008095,optic_lobe,ACH
720575940635011935,antennal_lobe,SER
720575940635013015,optic_lobe,ACH
720575940635015615,central_complex,ACH
720575940635018135,optic_lobe,ach
720575940635018335,optic_lobe,ACH
720575940635019365,central_complex,GLUT
720575940635024575,optic_lobe,ACH
720575940635025765,central_complex,GABA
720575940635028575,optic_lobe,ach
720575940635029785,optic_lobe,GLUT
720575940635034905,optic_lobe,GABA
720575940635041305,optic_lobe,ach
720575940635050265,optic_lobe,ACH
720575940635051545,optic_lobe,GLUT
720575940635055455,central_complex,ACH
720575940635061695,optic_lobe,ACH
720575940635063135,central_complex,ACH
720575940635065625,optic_lobe,GABA
720575940635066475,optic_lobe,ACH
720575940635066975,central_complex,ACH
720575940635068255,central_complex,GABA
720575940635069295,central_complex,GLUT
720575940635070655,optic_lobe,ACH
720575940635078335,optic_lobe,GLUT
720575940635080985,antennal_lobe,ach
720575940635086175,optic_lobe,ACH
720575940635089015,optic_lobe,ACH
720575940635089515,optic_lobe,ACH
720575940635089945,optic_lobe,GLUT
720575940635092505,central_complex,ACH
720575940635092575,optic_lobe,GLUT
720575940635093785,optic_lobe,ACH
720575940635102745,optic_lobe,ACH
720575940635105175,optic_lobe,ACH
720575940635105375,optic_lobe,ACH
720575940635110255,optic_lobe,GLUT
720575940635116825,optic_lobe,ach
720575940635120735,central_complex,GLUT
720575940635123225,central_complex,GLUT
720575940635124075,optic_lobe,ACH
720575940635124335,central_complex,GLUT
720575940635125655,optic_lobe,ACH
720575940635129195,optic_lobe,ACH
720575940635130905,central_complex,ACH
720575940635134655,optic_lobe,ACH
720575940635136095,optic_lobe,GABA
720575940635139435,optic_lobe,ACH
720575940635141795,optic_lobe,ACH
720575940635142495,optic_lobe,ach
720575940635143705,optic_lobe,ach
720575940635144555,optic_lobe,ACH
720575940635147455,optic_lobe,GABA
720575940635152735,optic_lobe,ACH
720575940635153515,central_complex,GLUT
720575940635155135,optic_lobe,ACH
720575940635157355,central_complex,GABA
720575940635157605,optic_lobe,ACH
720575940635161695,optic_lobe,GLUT
720575940635162475,optic_lobe,ACH
720575940635167935,optic_lobe,ACH
720575940635170495,optic_lobe,ACH
720575940635171695,optic_lobe,ACH
720575940635172975,optic_lobe,ACH
720575940635180395,optic_lobe,ach
720575940635180695,optic_lobe,ach
720575940635184485,antennal_lobe,ach
720575940635184735,central_complex,ACH
720575940635185315,optic_lobe,ACH
720575940635193195,optic_lobe,ACH
720575940635198565,optic_lobe,GABA
720575940635198815,optic_lobe,ACH
720575940635201175,optic_lobe,GABA
720575940635202155,central_complex,ACH
720575940635203735,optic_lobe,GLUT
720575940635204975,optic_lobe,ACH
720575940635205995,optic_lobe,ACH
720575940635206245,optic_lobe,GLUT
720575940635211115,central_complex,GABA
720575940635211365,optic_lobe,ACH
720575940635214015,optic_lobe,ACH
720575940635216535,optic_lobe,ACH
720575940635221655,central_complex,ACH
720575940635224995,optic_lobe,ACH
720575940635225495,optic_lobe,ACH
720575940635225695,optic_lobe,ACH
720575940635229335,central_complex,GLUT
720575940635233215,optic_lobe,ach
720575940635234455,optic_lobe,GLUT
720575940635239075,optic_lobe,ACH
720575940635244895,optic_lobe,ACH
720575940635249775,optic_lobe,GLUT
720575940635250015,optic_lobe,GLUT
720575940635252375,optic_lobe,ACH
720575940635257495,optic_lobe,ACH
720575940635267735,optic_lobe,ACH
720575940635270495,optic_lobe,ACH
720575940635271525,optic_lobe,ACH
720575940635274615,ventral_cord,GABA
720575940635276895,optic_lobe,GLUT
720575940635278015,optic_lobe,ach
720575940635278455,antennal_lobe,ACH
720575940635280495,central_complex,ach
720575940635283575,optic_lobe,ACH
720575940635285355,optic_lobe,ACH
720575940635288165,central_complex,ACH
720575940635293375,optic_lobe,ACH
720575940635307375,central_complex,GABA
720575940635309675,optic_lobe,GABA
720575940635310015,optic_lobe,ACH
720575940635314795,optic_lobe,ACH
720575940635315295,optic_lobe,ACH
720575940635323255,antennal_lobe,ach
720575940635324095,optic_lobe,GABA
720575940635336855,antennal_lobe,ach
720575940635337835,optic_lobe,ACH
720575940635342175,optic_lobe,ACH
720575940635353195,optic_lobe,ACH
720575940635353445,central_complex,ACH
720575940635355755,optic_lobe,ACH
720575940635361375,optic_lobe,ACH
720575940635364975,central_complex,GABA
720575940635368855,optic_lobe,ACH
720575940635371405,optic_lobe,ACH
720575940635373935,central_complex,GABA
720575940635379095,optic_lobe,GABA
720575940635382975,optic_lobe,GLUT
720575940635391845,antennal_lobe,ACH
720575940635398255,optic_lobe,GLUT
720575940635406455,optic_lobe,ACH
720575940635409815,antennal_lobe,ach
720575940635409855,optic_lobe,ACH
720575940635413655,antennal_lobe,ACH
720575940635421285,central_complex,ACH
720575940635426455,optic_lobe,ach
720575940635432855,optic_lobe,ACH
720575940635435455,antennal_lobe,ach
720575940635440235,antennal_lobe,ach
720575940635441815,optic_lobe,GABA
720575940635443095,optic_lobe,ach
720575940635444325,central_complex,ACH
720575940635445695,antennal_lobe,ach
720575940635449495,central_complex,ACH
720575940635453535,optic_lobe,ach
720575940635454315,optic_lobe,ACH
720575940635463275,optic_lobe,GLUT
720575940635467365,central_complex,GABA
720575940635467415,optic_lobe,ACH
720575940635468735,optic_lobe,GABA
720575940635470955,optic_lobe,GABA
720575940635471215,optic_lobe,ACH
720575940635475055,central_complex,ACH
720575940635487845,ventral_cord,ach
720575940635490155,optic_lobe,ACH
720575940635493215,optic_lobe,GABA
720575940635495575,optic_lobe,ACH
720575940635499115,optic_lobe,GABA
720575940635499415,optic_lobe,ACH
720575940635514775,antennal_lobe,ach
720575940635518615,antennal_lobe,ach
720575940635522655,optic_lobe,ACH
720575940635525215,optic_lobe,ACH
720575940635525995,antennal_lobe,GABA
720575940635532395,optic_lobe,ACH
720575940635534955,antennal_lobe,ACH
720575940635539045,optic_lobe,ACH
720575940635542895,optic_lobe,ACH
720575940635549335,optic_lobe,ACH
720575940635553375,optic_lobe,ACH
720575940635558495,antennal_lobe,ACH
720575940635560895,optic_lobe,ach
720575940635561335,central_complex,ACH
720575940635565175,central_complex,GLUT
720575940635565925,optic_lobe,ACH
720575940635566015,optic_lobe,ACH
720575940635572375,optic_lobe,ACH
720575940635575135,optic_lobe,GLUT
720575940635578475,optic_lobe,GLUT
720575940635579255,optic_lobe,ACH
720575940635586405,central_complex,ACH
720575940635586655,optic_lobe,GLUT
720575940635592805,antennal_lobe,ACH
720575940635604375,optic_lobe,GLUT
720575940635609495,optic_lobe,ACH
720575940635609975,antennal_lobe,ach
720575940635612055,optic_lobe,GABA
720575940635614315,optic_lobe,GLUT
720575940635623615,optic_lobe,ach
720575940635624855,optic_lobe,GABA
720575940635627415,optic_lobe,GLUT
720575940635628695,optic_lobe,ACH
720575940635632105,central_complex,GABA
720575940635633855,antennal_lobe,ach
720575940635641695,optic_lobe,ACH
720575940635642725,central_complex,GABA
720575940635642775,optic_lobe,GLUT
720575940635647935,antennal_lobe,ACH
720575940635649215,antennal_lobe,ach
720575940635651735,central_complex,ACH
720575940635663295,optic_lobe,ACH
720575940635669355,antennal_lobe,ACH
720575940635670135,optic_lobe,ACH
720575940635671135,optic_lobe,GLUT
720575940635677335,optic_lobe,ACH
720575940635682495,antennal_lobe,ach
720575940635682655,optic_lobe,ach
720575940635683695,optic_lobe,ACH
720575940635689055,optic_lobe,ACH
720575940635690335,optic_lobe,GLUT
720575940635694015,optic_lobe,ACH
720575940635695295,antennal_lobe,ACH
720575940635696535,central_complex,ACH
720575940635697765,central_complex,ACH
720575940635698795,optic_lobe,GLUT
720575940635699095,optic_lobe,GABA
720575940635700335,optic_lobe,ACH
720575940635700375,optic_lobe,ACH
720575940635701655,ventral_cord,ACH
720575940635702935,optic_lobe,ACH
720575940635704215,optic_lobe,GLUT
720575940635709295,central_complex,GLUT
720575940635710575,central_complex,GABA
720575940635713375,optic_lobe,GLUT
720575940635716715,optic_lobe,ACH
720575940635718255,central_complex,ACH
720575940635722335,optic_lobe,GLUT
720575940635727735,central_complex,ACH
720575940635734975,optic_lobe,GABA
720575940635739755,antennal_lobe,ach
720575940635745215,optic_lobe,ach
720575940635745855,antennal_lobe,ACH
720575940635760495,optic_lobe,ACH
720575940635761855,optic_lobe,ach
720575940635768175,optic_lobe,ACH
720575940635768895,ventral_cord,OCT
720575940635770815,optic_lobe,GABA
720575940635770975,optic_lobe,GABA
720575940635779935,optic_lobe,GLUT
720575940635786335,antennal_lobe,ACH
720575940635789925,central_complex,ACH
720575940635789935,central_complex,ACH
720575940635791295,optic_lobe,GABA
720575940635793855,optic_lobe,ACH
720575940635794015,optic_lobe,ACH
720575940635798975,optic_lobe,ACH
720575940635807595,central_complex,ACH
720575940635808875,optic_lobe,ach
720575940635813215,optic_lobe,ACH
720575940635815275,optic_lobe,GABA
720575940635818175,optic_lobe,ACH
720575940635823295,optic_lobe,ach
720575940635831415,optic_lobe,GLUT
720575940635834975,optic_lobe,GLUT
720575940635838565,antennal_lobe,ACH
720575940635838655,central_complex,DA
720575940635839845,central_complex,GABA
720575940635847775,optic_lobe,ACH
720575940635852735,optic_lobe,ACH
720575940635853675,optic_lobe,ACH
720575940635859135,antennal_lobe,ach
720575940635865195,antennal_lobe,ach
720575940635868095,optic_lobe,ACH
720575940635869285,central_complex,GABA
720575940635870815,antennal_lobe,GLUT
720575940635875435,optic_lobe,ach
720575940635884645,optic_lobe,GLUT
720575940635886955,optic_lobe,ACH
720575940635889015,optic_lobe,ACH
720575940635889515,optic_lobe,ACH
720575940635889855,optic_lobe,ACH
720575940635896255,optic_lobe,ACH
720575940635897535,optic_lobe,GABA
720575940635898475,optic_lobe,ACH
720575940635899625,optic_lobe,ACH
720575940635901035,optic_lobe,GLUT
720575940635901535,optic_lobe,ach
720575940635902815,optic_lobe,ACH
720575940635904095,antennal_lobe,ach
720575940635911615,optic_lobe,ACH
720575940635917675,antennal_lobe,ACH
720575940635917935,central_complex,GABA
720575940635925855,optic_lobe,ACH
720575940635926335,central_complex,ACH
720575940635929695,optic_lobe,ACH
720575940635931755,optic_lobe,ACH
720575940635933375,optic_lobe,GLUT
720575940635938495,central_complex,ACH
720575940635946095,optic_lobe,GLUT
720575940635951295,optic_lobe,ACH
720575940635954015,antennal_lobe,ach
720575940635955295,antennal_lobe,ach
720575940635956415,optic_lobe,ACH
720575940635957855,optic_lobe,GABA
720575940635958895,central_complex,ACH
720575940635960255,optic_lobe,ACH
720575940635962735,central_complex,ACH
720575940635968745,antennal_lobe,ACH
720575940635974335,optic_lobe,ACH
720575940635994735,optic_lobe,GLUT
720575940635996015,optic_lobe,ACH
720575940636004215,optic_lobe,ACH
720575940636004975,ventral_cord,ACH
720575940636014175,antennal_lobe,ACH
720575940636020075,optic_lobe,ach
720575940636020855,antennal_lobe,ACH
720575940636021855,antennal_lobe,ach
720575940636024175,optic_lobe,GABA
720575940636024415,optic_lobe,GLUT
720575940636029035,antennal_lobe,ach
720575940636030185,central_complex,GABA
720575940636030575,optic_lobe,ACH
720575940636033655,antennal_lobe,ACH
720575940636035935,optic_lobe,ACH
720575940636041055,optic_lobe,ach
720575940636045175,central_complex,ACH
720575940636047205,central_complex,GABA
720575940636049775,optic_lobe,ACH
720575940636052575,central_complex,GLUT
720575940636056895,optic_lobe,ACH
720575940636058735,optic_lobe,ACH
720575940636059755,optic_lobe,GLUT
720575940636060255,optic_lobe,GLUT
720575940636066155,antennal_lobe,ach
720575940636067695,central_complex,ACH
720575940636069215,central_complex,ACH
720575940636070255,central_complex,ACH
720575940636080495,optic_lobe,ACH
720575940636094815,antennal_lobe,GLUT
720575940636099435,optic_lobe,ACH
720575940636105055,antennal_lobe,ach
720575940636107615,optic_lobe,GLUT
720575940636109675,optic_lobe,ACH
720575940636111735,central_complex,ACH
720575940636111935,central_complex,ACH
720575940636113215,central_complex,GABA
720575940636113765,central_complex,GABA
720575940636118895,optic_lobe,ACH
720575940636120175,optic_lobe,ACH
720575940636121455,optic_lobe,ACH
720575940636123755,optic_lobe,ACH
720575940636124015,optic_lobe,ACH
720575940636134495,optic_lobe,ach
720575940636134775,central_complex,ACH
720575940636137335,central_complex,GLUT
720575940636139115,antennal_lobe,ACH
720575940636144735,optic_lobe,ACH
720575940636145775,optic_lobe,ACH
720575940636148325,central_complex,ACH
720575940636152175,optic_lobe,ACH
720575940636153195,antennal_lobe,GLUT
720575940636156005,optic_lobe,ACH
720575940636157295,optic_lobe,ACH
720575940636158315,optic_lobe,GLUT
720575940636169705,optic_lobe,ACH
720575940636172395,antennal_lobe,ach
720575940636174175,antennal_lobe,ach
720575940636177515,optic_lobe,ACH
720575940636185695,optic_lobe,ACH
720575940636189035,optic_lobe,GABA
720575940636189295,optic_lobe,ACH
720575940636191845,optic_lobe,ACH
720575940636196715,optic_lobe,ACH
720575940636202095,optic_lobe,GABA
720575940636211945,central_complex,ACH
720575940636226025,central_complex,ACH
720575940636226155,optic_lobe,GABA
720575940636227695,optic_lobe,ACH
720575940636231145,central_complex,GLUT
720575940636231525,central_complex,ACH
720575940636232555,antennal_lobe,ach
720575940636233835,optic_lobe,ACH
720575940636244075,antennal_lobe,ach
720575940636246895,optic_lobe,ACH
720575940636260215,optic_lobe,ACH
720575940636260715,optic_lobe,ACH
720575940636266615,central_complex,GLUT
720575940636269925,optic_lobe,ACH
720575940636290935,antennal_lobe,ach
720575940636298085,central_complex,ACH
720575940636299895,central_complex,ACH
720575940636308075,ventral_cord,ACH
720575940636318315,optic_lobe,ACH
720575940636325495,optic_lobe,ach
720575940636325865,central_complex,ACH
720575940636329535,optic_lobe,ACH
720575940636335735,antennal_lobe,ach
720575940636346175,central_complex,GLUT
720575940636350565,central_complex,GABA
720575940636351845,central_complex,ach
720575940636355685,central_complex,DA
720575940636357865,central_complex,ACH
720575940636359275,central_complex,GLUT
720575940636360815,optic_lobe,ACH
720575940636367215,optic_lobe,GABA
720575940636370665,optic_lobe,ACH
720575940636372335,optic_lobe,ach
720575940636377975,optic_lobe,ACH
720575940636392055,optic_lobe,ACH
720575940636408165,central_complex,GABA
720575940636415845,optic_lobe,GABA
720575940636415855,optic_lobe,GLUT
720575940636428095,optic_lobe,ACH
720575940636428645,optic_lobe,GABA
720575940636438135,optic_lobe,GLUT
720575940636442725,optic_lobe,GABA
720575940636444015,antennal_lobe,ACH
720575940636448375,optic_lobe,GLUT
720575940636450935,optic_lobe,ACH
720575940636459365,optic_lobe,ACH
720575940636467575,optic_lobe,ACH
720575940636468855,optic_lobe,ach
720575940636488805,central_complex,GABA
720575940636499055,optic_lobe,ach
720575940636501615,optic_lobe,ACH
720575940636504165,central_complex,ACH
720575940636504175,optic_lobe,ACH
720575940636505445,central_complex,GABA
720575940636510015,central_complex,ACH
720575940636513655,optic_lobe,ACH
720575940636516215,optic_lobe,ACH
720575940636520055,optic_lobe,ACH
720575940636520805,central_complex,ach
720575940636521335,optic_lobe,ACH
720575940636529765,optic_lobe,ACH
720575940636534135,optic_lobe,ACH
720575940636537445,optic_lobe,ACH
720575940636541285,central_complex,ACH
720575940636542565,antennal_lobe,ACH
720575940636543095,optic_lobe,ACH
720575940636552805,central_complex,ACH
720575940636563055,antennal_lobe,ach
720575940636570725,optic_lobe,GLUT
720575940636572005,optic_lobe,GLUT
